,e1,px1,py1,pz1,e2,px2,py2,pz2
11953,251.55967772,-45.634565671,2.0467210266,-247.33272893,199.11360464,45.634565671,-2.0467210266,-193.7457997
11954,114.12893308,-34.635569391,29.449598203,-104.57734871,92.219877307,34.635569391,-29.449598203,-80.096905491
11955,66.030687886,8.6614717869,22.064294746,-61.450041062,747.71070363,-8.6614717869,-22.064294746,-747.32011355
11956,309.20364147,-33.191359528,-5.8152372388,-307.32607856,56.847960703,33.191359528,5.8152372388,-45.542478024
11957,872.52311206,37.564021929,-12.776645817,871.60782044,301.43012817,-37.564021929,12.776645817,298.7703696
11958,33.67198465,-16.449844125,27.89310164,-7.9429251191,75.554215064,16.449844125,-27.89310164,68.100858461
11959,42.254681279,16.68877036,-0.44019033726,-38.531276469,50.500234813,-16.68877036,0.44019033726,47.42862946
11960,162.09966735,35.26214985,27.445755859,155.74826943,247.39882917,-35.26214985,-27.445755859,243.284611
11961,35.996567985,-22.189100643,-27.635409815,-4.194143978,80.099990509,22.189100643,27.635409815,71.678772426
11962,189.17763286,35.982415565,-21.684302148,184.3939901,93.492375297,-35.982415565,21.684302148,83.389394104
11963,714.87133079,20.955331988,29.371946393,713.94474045,171.64046418,-20.955331988,-29.371946393,167.73944608
11964,148.63921753,5.4499590668,35.954089828,144.04557737,49.552887287,-5.4499590668,-35.954089828,33.331666765
11965,230.91483079,21.749816301,-28.412054039,228.07733284,62.378627737,-21.749816301,28.412054039,50.879306938
11966,1795.1510687,6.5341360135,-30.70446826,1794.870416,280.86381,-6.5341360135,30.70446826,279.06438408
11967,62.701219446,-36.771590185,-7.1439543993,50.061631923,38.42400389,36.771590185,7.1439543993,-7.150394796
11968,1124.6871209,-8.2479047646,-27.358571851,-1124.3142401,146.73258745,8.2479047646,27.358571851,-143.8465948
11969,135.03461032,-14.604967254,32.955287279,-130.04960575,42.950874001,14.604967254,-32.955287279,-22.876440924
11970,72.728237046,6.5343987188,-31.645577402,64.985887146,33.49696446,-6.5343987188,31.645577402,-7.4709900525
11971,416.50053301,8.2384224149,42.807683017,-414.18623187,233.56844823,-8.2384224149,-42.807683017,-229.41612994
11972,45.977952136,-41.567842407,-5.5872906946,-18.242224178,78.553591476,41.567842407,5.5872906946,-66.253101015
11973,72.675411748,4.2604295221,-26.057449693,-67.546158503,31.02359328,-4.2604295221,26.057449693,15.595877526
11974,35.983566541,14.885213499,-32.204958577,3.7414065732,107.9195113,-14.885213499,32.204958577,-101.81258262
11975,1185.6210137,33.075591565,18.560345865,-1185.0049016,328.02141144,-33.075591565,-18.560345865,-325.78746932
11976,97.699443189,29.932283554,-35.091307532,85.998544966,142.14773053,-29.932283554,35.091307532,134.37464728
11977,1405.7489594,-10.59412172,-37.036307421,-1405.213195,428.55851105,10.59412172,37.036307421,-426.79782557
11978,43.737943533,-19.53371068,-15.593791861,35.583500487,62.426307028,19.53371068,15.593791861,-57.010714884
11979,175.72947114,0.70752989305,-32.988842498,-172.53982931,41.49799678,-0.70752989305,32.988842498,-24.723054198
11980,249.25447771,-9.6979981302,-29.478557459,-247.27043524,1196.7083605,9.6979981302,29.478557459,-1196.2966912
11981,52.582613572,-24.861055362,-29.730267991,35.226131515,143.69899224,24.861055362,29.730267991,138.29443034
11982,185.46541748,6.6734075894,-2.614576497,-185.2672683,12.558117316,-6.6734075894,2.614576497,9.1785582431
11983,505.41291136,22.485334502,-6.1862242351,-504.85271252,43.475244044,-22.485334502,6.1862242351,-36.388833544
11984,51.387507682,-30.740958051,-32.378906116,25.003717375,56.881761181,30.740958051,32.378906116,34.92913815
11985,62.678385149,-13.505829706,38.764283095,47.13186698,43.816955811,13.505829706,-38.764283095,-14.586244774
11986,39.449457031,-28.711000193,-13.729763814,22.832908565,179.38956634,28.711000193,13.729763814,176.48143972
11987,129.08636525,-22.158848448,7.6885625419,126.85058587,1568.0658571,22.158848448,-7.6885625419,1567.8833865
11988,582.64577889,-5.6410559967,21.503997843,-582.20251651,46.220783502,5.6410559967,-21.503997843,-40.249563867
11989,90.032487865,-19.800250237,-24.776362465,-84.129904462,506.88359412,19.800250237,24.776362465,-505.8685303
11990,312.15616001,9.6471912431,43.675964935,-308.8992069,226.94246169,-9.6471912431,-43.675964935,-222.44130171
11991,125.71363495,-27.896516935,32.962250342,117.9707693,63.566843259,27.896516935,-32.962250342,46.410429402
11992,29.365414968,16.808537902,-22.497959541,-7.1800046196,89.747004665,-16.808537902,22.497959541,85.110220986
11993,615.86292751,7.8148466828,-28.832441186,-615.12004844,91.749285233,-7.8148466828,28.832441186,-86.622513513
11994,1337.3158766,-21.869954231,19.377585036,1336.9883613,172.70709338,21.869954231,-19.377585036,170.15247399
11995,870.7573127,-20.702612102,-30.921070761,-869.94913464,231.72411768,20.702612102,30.921070761,-228.66846295
11996,17.500665543,12.435165355,10.875914436,3.356254195,272.65541797,-12.435165355,-10.875914436,272.1138881
11997,44.803079168,-39.798848736,16.605405957,11.204375719,44.026628077,39.798848736,-16.605405957,-7.5210446174
11998,26.667239175,-21.246942313,1.9611252058,-15.289639483,88.227659558,21.246942313,-1.9611252058,85.479537559
11999,35.596748907,18.753217909,25.25349445,-15.988007032,92.783650107,-18.753217909,-25.25349445,-87.162455009
12000,65.191750518,-29.897260624,31.053300294,48.679776947,43.616315982,29.897260624,-31.053300294,4.7052489731
12001,561.02438901,33.593136078,20.292487173,-559.63022724,1623.9261521,-33.593136078,-20.292487173,-1623.4450326
12002,36.312717914,6.3005994221,35.362717974,-2.5107980173,77.496690582,-6.3005994221,-35.362717974,68.508595633
12003,56.317858336,-42.476733362,8.1806913924,-35.75492384,91.979919257,42.476733362,-8.1806913924,-81.037145543
12004,44.679765345,17.863429511,39.857285559,8.1539012323,45.916827793,-17.863429511,-39.857285559,-13.362625062
12005,20.739659881,-2.2438028717,10.678131838,-16.999598263,106.95371817,2.2438028717,-10.678131838,106.29181849
12006,216.05306677,-43.788962253,-9.286621764,211.31285597,292.29178069,43.788962253,9.286621764,288.80561023
12007,33.822459774,7.5911168265,16.856456448,-27.93033488,64.720593168,-7.5911168265,-16.856456448,61.845775938
12008,531.24545018,37.266742302,14.7272479,-529.71118209,1317.2494638,-37.266742302,-14.7272479,-1316.6314435
12009,657.4540825,28.253240919,26.148664461,656.30921243,197.08004279,-28.253240919,-26.148664461,193.2264345
12010,92.667836354,28.600338622,1.279433931,88.009213006,29.720071614,-28.600338622,-1.279433931,-6.4479714825
12011,45.638353124,18.815379374,40.111028208,-9.8922288175,47.283500938,-18.815379374,-40.111028208,15.83434167
12012,473.04662413,16.354835059,3.0666203657,472.73050865,21.945674198,-16.354835059,-3.0666203657,13.514356282
12013,30.410534177,-17.019721546,-23.999114255,6.0895141367,94.011186912,17.019721546,23.999114255,-89.164930651
12014,220.52963051,3.1073828841,-24.41025919,-219.10205693,30.076538445,-3.1073828841,24.41025919,-16.643064104
12015,975.64620569,-9.2622511642,35.168224317,974.9568377,209.57538861,9.2622511642,-35.168224317,206.34233743
12016,67.293765837,44.229867517,-6.788581351,50.039933086,63.536389933,-44.229867517,6.788581351,44.859969108
12017,474.12007828,-34.852179549,-28.654139374,-471.944938,340.25793194,34.852179549,28.654139374,-337.22045627
12018,46.009246752,3.119063027,-37.179879851,-26.508277326,135.7248774,-3.119063027,37.179879851,-130.41119709
12019,753.47314908,44.4480405,8.8605323409,752.09411582,896.55754992,-44.4480405,-8.8605323409,895.39891277
12020,112.78527391,24.676495701,37.761062963,-103.26471176,105.76469136,-24.676495701,-37.761062963,-95.547122521
12021,181.06907796,-4.721602947,-8.3445563119,-180.75396493,13.730026969,4.721602947,8.3445563119,8.6312505554
12022,44.999227351,-20.564330342,39.496452174,4.4697925539,45.983394372,20.564330342,-39.496452174,-10.465234887
12023,323.01808377,-27.590365355,32.032141152,320.20510008,143.37716613,27.590365355,-32.032141152,136.92200496
12024,41.731090909,24.774536316,-13.539056172,-30.369561353,51.026617261,-24.774536316,13.539056172,42.24383952
12025,500.45446093,20.401347936,-15.673055846,499.77066519,57.69214608,-20.401347936,15.673055846,51.424060927
12026,21.31596295,6.8602462365,-16.132295322,11.17883472,385.00129161,-6.8602462365,16.132295322,384.5732578
12027,762.11524555,-8.9852609051,23.260777933,761.69269315,72.465525484,8.9852609051,-23.260777933,67.877563893
12028,100.89939353,39.494810233,13.099243443,-91.799604574,209.4242713,-39.494810233,-13.099243443,-205.19504184
12029,283.77084744,-41.036340628,1.7294716028,-280.74335528,720.50689618,41.036340628,-1.7294716028,-719.31990457
12030,462.47264854,39.742706738,11.111602675,460.60385386,1096.3453998,-39.742706738,-11.111602675,1095.5583942
12031,148.83754006,-17.216768202,24.394194192,-145.73616406,1286.3089189,17.216768202,-24.394194192,-1285.9537515
12032,799.99565159,-16.08902488,42.065399767,798.71308865,801.16749237,16.08902488,-42.065399767,799.88680839
12033,268.87312879,12.406400465,27.971826234,-267.08486957,46.502433348,-12.406400465,-27.971826234,-34.699343969
12034,1148.1763069,14.391356379,36.942158679,1147.4819857,431.7268155,-14.391356379,-36.942158679,429.87686493
12035,111.93070174,-0.51996359932,-41.855776075,103.70253439,216.61011101,0.51996359932,41.855776075,212.47511346
12036,88.337555995,18.982849121,42.708325557,-74.813662968,198.06816459,-18.982849121,-42.708325557,-192.417666
12037,30.888563247,22.806347474,13.234662327,-15.385953575,76.083198086,-22.806347474,-13.234662327,71.212900931
12038,144.81580767,26.034551618,25.246080266,140.12268091,45.494630307,-26.034551618,-25.246080266,27.064902364
12039,127.05722389,3.8572620808,-6.4815621187,-126.74604146,17.234891342,-3.8572620808,6.4815621187,14.76693473
12040,406.53367682,19.745975206,-24.572769721,405.28239025,72.97725633,-19.745975206,24.572769721,65.649565062
12041,301.62475274,-31.180672574,-2.3864936,-299.9624506,57.917459591,31.180672574,2.3864936,-48.522287988
12042,38.67418987,28.247675267,14.304088963,-21.704028267,142.23623169,-28.247675267,-14.304088963,-138.58758057
12043,592.10267577,-29.51528614,-12.221106907,591.22160066,59.607716109,29.51528614,12.221106907,50.10471285
12044,130.76646718,-43.470408808,-9.0779445948,-122.90522129,177.58954841,43.470408808,9.0779445948,-171.88330979
12045,130.26765029,-33.760199617,-18.172094285,124.40898129,48.376068029,33.760199617,18.172094285,29.123493422
12046,139.05491394,-3.2299534038,42.017349391,-132.4322047,71.742276577,3.2299534038,-42.017349391,-57.870320542
12047,40.614178958,-1.4926973641,-35.826599198,-18.483727355,50.65903154,1.4926973641,35.826599198,-35.474978803
12048,21.403889371,17.875189637,-10.326515141,-3.1427950482,151.97557735,-17.875189637,10.326515141,150.49361046
12049,286.96428455,10.59162373,6.0546980811,286.66630208,13.114539995,-10.59162373,-6.0546980811,-1.0292216384
12050,23.178099137,-10.703714374,-7.0877187661,18.717078321,98.048624661,10.703714374,7.0877187661,-97.090872585
12051,25.940885565,0.13266828054,24.826170751,5.8722388301,104.26783341,-0.13266828054,-24.826170751,-101.15994627
12052,1951.2487173,-10.860229558,39.520066418,1950.8125708,746.53883804,10.860229558,-39.520066418,745.39812615
12053,1384.087289,-1.8412186923,-21.319405243,1383.9138797,73.19157288,1.8412186923,21.319405243,69.83558702
12054,315.41490376,-31.363785535,30.27811142,312.35239784,226.31918131,31.363785535,-30.27811142,222.03114816
12055,389.59360738,-32.492579807,-22.066300594,387.58018467,134.67667115,32.492579807,22.066300594,128.73626679
12056,25.470673126,-12.624537252,-14.00884339,-16.463248633,90.516001788,12.624537252,14.00884339,88.404920371
12057,189.41956152,29.065559144,-19.00544665,-186.14958114,151.88134263,-29.065559144,19.00544665,-147.78307923
12058,1400.1693138,25.940039858,36.418130005,-1399.4473379,995.15609907,-25.940039858,-36.418130005,-994.14003322
12059,77.869671361,-16.846869739,-36.058776572,66.764836029,215.90304231,16.846869739,36.058776572,212.15084561
12060,418.37501169,-31.298854473,29.046782929,-416.16370158,209.64058736,31.298854473,-29.046782929,-205.1919881
12061,832.19285625,28.41266268,-2.6127982482,831.69029926,108.20590657,-28.41266268,2.6127982482,104.27042774
12062,90.033248473,5.6546591675,26.831859091,-85.626935003,740.24932064,-5.6546591675,-26.831859091,-739.72632971
12063,106.48557082,5.0449106102,-26.495785982,102.90582585,1054.8291342,-5.0449106102,26.495785982,1054.4737714
12064,58.722362388,11.404593042,32.413361102,-47.387077606,37.287333002,-11.404593042,-32.413361102,13.695418286
12065,1662.6058115,12.131396153,-3.6430449573,1662.5509171,40.449834346,-12.131396153,3.6430449573,38.126848144
12066,43.654450949,34.363797678,-26.320671528,-3.1579656721,53.079607527,-34.363797678,26.320671528,30.359617829
12067,337.80260219,22.512309591,-21.5813555,-336.32714588,81.330414624,-22.512309591,21.5813555,-74.966574915
12068,62.024474499,2.7640951534,-43.856170551,43.519438409,46.263110044,-2.7640951534,43.856170551,13.68142659
12069,309.08501904,25.217544035,36.357917166,-305.86538922,149.58104381,-25.217544035,-36.357917166,-142.80957951
12070,136.30684753,38.815746814,-23.000288054,128.53712006,175.92452932,-38.815746814,23.000288054,169.97551166
12071,307.46945902,-6.9664801423,37.431721045,-305.06673474,101.59795687,6.9664801423,-37.431721045,-94.07650745
12072,668.65973995,1.6822829384,38.926279055,667.50705805,1959.476882,-1.6822829384,-38.926279055,1959.0838358
12073,1795.5302857,-11.04962645,-18.230432236,-1795.3975811,121.2728071,11.04962645,18.230432236,-119.29191439
12074,158.2632534,-23.496385655,7.7161761465,156.24835316,25.581186582,23.496385655,-7.7161761465,4.5483616558
12075,39.170199201,27.373490617,20.532807835,-18.474585766,54.075798303,-27.373490617,-20.532807835,41.60766487
12076,312.14870317,-31.148704261,-25.152155664,309.53489331,170.38473467,31.148704261,25.152155664,165.54756144
12077,435.6473458,-24.486382096,36.264236703,-433.41878378,288.2997473,24.486382096,-36.264236703,-284.9210005
12078,232.38284901,-13.924642974,-26.162901206,-230.43720497,39.199602675,13.924642974,26.162901206,-25.221533823
12079,156.11826855,-29.244768175,5.4742012819,153.18485705,814.62279925,29.244768175,-5.4742012819,814.06571707
12080,246.46515082,28.482067934,12.668590917,-244.44070687,1438.255979,-28.482067934,-12.668590917,-1437.9104457
12081,127.48052684,-37.386821396,21.872158504,119.80412761,71.821546582,37.386821396,-21.872158504,57.097099941
12082,426.5791174,-34.531696221,24.901485724,424.42329267,534.70221785,34.531696221,-24.901485724,532.98391134
12083,157.12365836,30.061210264,-30.537457857,151.09447813,302.4596113,-30.061210264,30.537457857,299.37186536
12084,1065.382438,25.893820049,-2.3840705557,1065.0546819,126.66690206,-25.893820049,2.3840705557,123.87994336
12085,40.284670143,30.654905989,-24.25545183,-8.527276466,94.451561616,-30.654905989,24.25545183,-85.854279376
12086,794.8344147,39.344041979,8.0274759909,-793.80555729,313.11988765,-39.344041979,-8.0274759909,-310.49892115
12087,40.625284143,8.6415797101,16.065007794,-35.993920825,51.832345866,-8.6415797101,-16.065007794,48.288101047
12088,44.829186476,6.7646361426,-38.985453543,20.54117986,40.997717231,-6.7646361426,38.985453543,9.6486749381
12089,13.624718433,5.1479927786,6.1767729034,9.9442746963,187.49492052,-5.1479927786,-6.1767729034,-187.2634531
12090,829.66408208,29.089386976,-12.634091509,-829.04438144,138.27407306,-29.089386976,12.634091509,-134.50582359
12091,67.147817998,-22.272965631,39.186492969,49.54869557,46.379167942,22.272965631,-39.186492969,9.8626056297
12092,1811.4615314,-34.174858814,13.570272879,-1811.0821948,522.65326962,34.174858814,-13.570272879,-521.33700901
12093,72.153185859,-23.955681555,-38.422677121,-55.980491546,86.169913912,23.955681555,38.422677121,-73.164111884
12094,808.51649847,17.004788509,1.6476585518,-808.32231238,38.485829057,-17.004788509,-1.6476585518,-34.164183398
12095,252.20161333,32.452238704,-10.382239019,-249.84520224,58.666741186,-32.452238704,10.382239019,-47.526390957
12096,68.928811962,2.6415009363,21.539897698,-65.254474164,32.116580461,-2.6415009363,-21.539897698,23.204310386
12097,786.75693502,-4.6374320744,-28.862455015,786.19961697,112.52623424,4.6374320744,28.862455015,108.56111784
12098,311.25584419,-4.6845987145,-34.39448436,-309.27849024,76.553817138,4.6845987145,34.39448436,-68.069603341
12099,409.0872673,27.286273365,-25.978901502,-407.32156613,120.42261092,-27.286273365,25.978901502,-114.28066846
12100,312.60616013,-0.87567487162,11.410224984,312.3612673,12.41330044,0.87567487162,-11.410224984,1.0197976031
12101,438.16264121,-17.14062971,-34.966521429,436.40342729,168.77992792,17.14062971,34.966521429,164.1588111
12102,177.23376941,42.98994759,-15.512184542,171.17521888,151.20118322,-42.98994759,15.512184542,144.05188074
12103,64.86161839,36.284361871,-28.23502887,-45.510084251,67.64171658,-36.284361871,28.23502887,-49.391700216
12104,48.411508866,0.48640660233,-14.879957396,-45.825041922,1539.1421193,-0.48640660233,14.879957396,-1539.0629368
12105,187.22684441,-7.1476182375,-8.8969481849,186.81958445,14.015086496,7.1476182375,8.8969481849,-6.6399183737
12106,1730.8633167,2.8875143347,-36.45094635,1730.4706649,439.03453042,-2.8875143347,36.45094635,437.48396505
12107,43.504543998,10.29783558,37.450091329,-19.026313103,48.056539501,-10.29783558,-37.450091329,27.906741669
12108,686.90801261,30.628904834,21.804229525,-685.86221178,289.074027,-30.628904834,-21.804229525,-286.58009151
12109,1191.1528402,-36.973099519,-16.182583426,-1190.4596224,435.77829994,36.973099519,16.182583426,-433.87988039
12110,26.477306831,11.320501507,-9.0357273505,-21.66009358,84.523771532,-11.320501507,9.0357273505,83.140723059
12111,1994.7006068,-41.342363406,-4.9973804655,-1994.260328,2442.2272727,41.342363406,4.9973804655,-2441.8676861
12112,379.05785335,-19.280136606,6.2584339926,-378.4862937,28.596484886,19.280136606,-6.2584339926,-19.615740726
12113,426.24959621,20.856137138,36.307293223,424.16203304,930.52324803,-20.856137138,-36.307293223,929.56883937
12114,1355.8220181,-33.526222371,7.6356518133,-1355.3777865,277.27972701,33.526222371,-7.6356518133,-275.09933887
12115,673.50742518,-12.330968724,-26.017170877,-672.87533452,83.742195988,12.330968724,26.017170877,-78.496620429
12116,90.698975347,-33.794012449,-4.2383689475,83.929822354,75.758912086,33.794012449,4.2383689475,67.507952952
12117,427.46045153,-8.0274956872,-15.413006958,-427.08119386,23.098081575,8.0274956872,15.413006958,-14.471693127
12118,14.576689524,-0.20103232844,6.8260154242,11.989786358,153.29630652,0.20103232844,-6.8260154242,-153.07198533
12119,69.617010376,-25.270425371,35.036506597,54.390136429,49.221887805,25.270425371,-35.036506597,23.120403243
12120,32.467516544,22.979898654,-17.638937861,-13.886747622,175.12243051,-22.979898654,17.638937861,-172.64578708
12121,996.91106741,24.929466006,2.2679966873,-996.58565323,93.997273004,-24.929466006,-2.2679966873,-90.480800438
12122,90.169429481,21.522081094,27.912567862,-82.86208176,36.201667561,-21.522081094,-27.912567862,-6.7940646811
12123,121.46155469,24.23526589,-27.851030434,115.61916476,39.525265878,-24.23526589,27.851030434,13.308968171
12124,42.583760216,29.587010462,9.6622558295,28.679892928,41.083355778,-29.587010462,-9.6622558295,-26.400790636
12125,46.357148105,1.7190067918,-45.393363535,7.9613279704,52.351491931,-1.7190067918,45.393363535,25.594457799
12126,373.49093158,-15.434959926,-18.7768569,-372.66952871,39.030834418,15.434959926,18.7768569,-30.174620005
12127,669.98295861,-9.1788526571,32.139525978,669.13218003,118.28005275,9.1788526571,-32.139525978,113.36172375
12128,44.380171222,-19.542300953,9.4610341511,-38.420006558,45.802356076,19.542300953,-9.4610341511,40.054377143
12129,125.91359169,12.781628184,37.589375906,-119.39770255,298.02472954,-12.781628184,-37.589375906,-295.33086228
12130,595.11785866,-40.403072435,13.512564477,-593.57238652,328.51799157,40.403072435,-13.512564477,-325.7099678
12131,1418.8641863,20.480791126,3.3924925813,-1418.7045208,149.84836259,-20.480791126,-3.3924925813,-148.3289249
12132,160.46951144,25.616767245,24.941204818,156.36525074,43.50743093,-25.616767245,-24.941204818,24.341817603
12133,124.01371469,-32.652238089,29.207733913,-115.92260805,197.44058116,32.652238089,-29.207733913,-192.4615097
12134,156.837904,-20.798784815,-19.062693041,154.20785459,30.058432972,20.798784815,19.062693041,9.2435749019
12135,1249.6717952,-10.447987755,-40.308047261,1248.9690175,543.73143291,10.447987755,40.308047261,542.11427026
12136,2344.5947746,-0.6349470224,6.7463969419,-2344.5802716,21.993237185,0.6349470224,-6.7463969419,-20.388610851
12137,137.44229026,-28.37865455,19.24001158,133.01416117,783.61010628,28.37865455,-19.24001158,782.84556752
12138,1091.1847113,-1.7610561462,-9.248605158,-1091.1339726,17.024952739,1.7610561462,9.248605158,-13.383609365
12139,1340.5583309,-42.717988956,-7.9589694613,1339.8456541,722.75600852,42.717988956,7.9589694613,721.43328595
12140,513.77332734,-11.004034135,-25.094692324,513.02057418,61.965489452,11.004034135,25.094692324,55.378692048
12141,760.14117618,3.3028697904,39.886363593,759.07225399,205.47214169,-3.3028697904,-39.886363593,201.48171149
12142,65.705930387,3.2227707747,32.900722344,56.589181879,37.347212409,-3.2227707747,-32.900722344,-16.72962918
12143,252.98102174,2.4624495479,-20.198917792,-252.11752701,22.591514803,-2.4624495479,20.198917792,-8.6154862534
12144,30.911668108,0.99115968457,-0.95819357136,-30.521151564,66.539623705,-0.99115968457,0.95819357136,66.359106311
12145,511.86753078,-32.303324249,12.698250297,-510.66772832,117.86873505,32.303324249,-12.698250297,-112.54420636
12146,57.941799359,32.476783791,3.4304387229,47.630375998,280.49211305,-32.476783791,-3.4304387229,278.54483677
12147,40.645407042,-16.972776485,18.309336196,-31.727782464,42.655586269,16.972776485,-18.309336196,34.265173375
12148,198.50876892,39.794535715,-7.9466637252,-194.25984351,73.261422678,-39.794535715,7.9466637252,-60.814402206
12149,444.22269293,-24.141954807,-31.160442179,442.44536813,170.76430019,24.141954807,31.160442179,166.08596895
12150,52.613932441,17.806386423,-31.186631229,38.163628261,40.493327457,-17.806386423,31.186631229,-18.109285012
12151,46.427910807,31.685523282,31.302864644,-12.231891974,47.736098884,-31.685523282,-31.302864644,16.516761671
12152,193.32809449,-45.381107353,-6.6110029101,-187.75119668,127.12221094,45.381107353,6.6110029101,-118.46862982
12153,71.481211541,3.4854403168,-38.415934231,59.996177431,224.27107833,-3.4854403168,38.415934231,220.87891316
12154,115.80424575,-30.540793937,31.165452804,107.16579581,205.76805719,30.540793937,-31.165452804,201.0332754
12155,38.579946827,18.917230579,33.277631762,-1.0295186772,72.702150855,-18.917230579,-33.277631762,-61.629946864
12156,287.04818809,47.10104436,-4.1522223615,-283.08801274,78.840034468,-47.10104436,4.1522223615,-62.911936106
12157,1794.8572688,-18.161411463,48.945094314,1794.0917107,1484.4619958,18.161411463,-48.945094314,1483.5362711
12158,71.884483211,22.669126103,24.510577746,-63.487252475,39.294248186,-22.669126103,-24.510577746,-20.181433071
12159,290.92698456,10.469237941,-4.6839578268,-290.66282174,13.5759405,-10.469237941,4.6839578268,5.5382087782
12160,921.2033382,-38.840339564,-17.844413097,-920.19916608,433.02854543,38.840339564,17.844413097,-430.88819443
12161,79.328957892,25.590565914,35.24126078,-66.137508534,108.86437122,-25.590565914,-35.24126078,-99.662118164
12162,380.29275541,31.792086933,16.788673969,-378.56029037,91.132107919,-31.792086933,-16.788673969,-83.608460867
12163,75.129795967,22.070835263,-36.671247342,-61.566988649,139.43138199,-22.070835263,36.671247342,-132.61643237
12164,792.44347569,16.219621768,-37.599979717,791.3707965,316.18714363,-16.219621768,37.599979717,313.48905115
12165,861.32689275,30.155990091,23.839999785,-860.4558076,248.98415441,-30.155990091,-23.839999785,-245.95383676
12166,279.93960748,25.590675752,-14.056321441,-278.37318653,45.79770886,-25.590675752,14.056321441,-34.969662265
12167,459.75328067,-33.269574936,33.856890029,-457.27216782,468.97829245,33.269574936,-33.856890029,-466.54624119
12168,84.634255977,-9.8181617836,40.634373673,73.439217453,157.20629852,9.8181617836,-40.634373673,151.4733695
12169,351.76139178,20.259593204,19.485325184,350.60498818,46.480952398,-20.259593204,-19.485325184,36.718659037
12170,92.47863572,5.4369256694,-43.930819246,81.060045795,68.542738953,-5.4369256694,43.930819246,52.120437669
12171,39.252193918,-27.206983725,14.262126821,-23.979501715,199.11886462,27.206983725,-14.262126821,-196.6789364
12172,27.573615912,-17.502800806,-20.577722578,2.902342479,110.79232117,17.502800806,20.577722578,-107.34550633
12173,50.043581062,39.945957222,5.6046905951,-29.243425764,106.76063354,-39.945957222,-5.6046905951,-98.735256215
12174,367.03851315,21.007979046,-12.557849773,366.19140536,41.092936719,-21.007979046,12.557849773,32.672690028
12175,68.397615466,-32.405488209,3.6516343682,-59.939083258,35.497889543,32.405488209,-3.6516343682,13.212118014
12176,10.844183614,-9.6598834321,-0.88549114921,-1.186960725,308.08820177,9.6598834321,0.88549114921,307.89958206
12177,49.18744419,-29.280939584,6.3135523099,38.730870121,42.832691653,29.280939584,-6.3135523099,-30.25417506
12178,298.25316244,-32.110700625,13.365176087,296.18091411,72.311135544,32.110700625,-13.365176087,63.222506256
12179,167.45785497,8.2777584545,0.55538440847,-167.18616407,14.19585968,-8.2777584545,-0.55538440847,10.516781598
12180,20.466703812,18.303994137,-7.8364343658,-0.59165865463,204.06254561,-18.303994137,7.8364343658,-203.03444687
12181,323.21276248,38.686559211,-13.429499504,-320.57354617,141.64232124,-38.686559211,13.429499504,-135.51182917
12182,401.3718023,19.334499352,3.8852799369,-400.85947091,25.256251505,-19.334499352,-3.8852799369,-15.062203515
12183,285.49721867,29.598895854,34.798953806,-281.77918669,241.18867836,-29.598895854,-34.798953806,-236.77589985
12184,214.19890102,-21.36056325,-33.26167087,-210.46725823,75.560694497,21.36056325,33.26167087,-64.22395302
12185,188.62880571,0.049644101756,43.953367452,183.37621266,226.02205373,-0.049644101756,-43.953367452,221.65734321
12186,65.077138726,-42.70970817,-5.5991271591,-48.553831855,58.741224266,42.70970817,5.5991271591,-39.660711433
12187,453.04459792,23.283635968,-28.513009691,-451.52209057,1664.8312231,-23.283635968,28.513009691,-1664.4175534
12188,1728.7501535,-21.97100721,7.3292741039,-1728.5886034,165.53610475,21.97100721,-7.3292741039,-163.84037524
12189,34.777157551,-19.719510281,-6.1289987314,-27.585086119,60.519753647,19.719510281,6.1289987314,56.693270062
12190,22.323741481,-14.200757286,-16.460889012,1.9071075277,155.56515568,14.200757286,16.460889012,-153.96689672
12191,53.526130516,-37.519938913,1.8580876839,37.838582718,126.87811354,37.519938913,-1.8580876839,121.09817253
12192,1687.8092277,22.221590218,22.581992384,1687.5053048,315.94083843,-22.221590218,-22.581992384,314.31318448
12193,324.84461132,6.9919277942,-11.795103932,-324.52106244,14.652069807,-6.9919277942,11.795103932,-2.1404715774
12194,813.41892101,17.245330858,19.631172649,-812.98552674,172.57921378,-17.245330858,-19.631172649,-170.5248095
12195,74.847967546,2.5648595057,12.21627335,-73.649931479,25.349028717,-2.5648595057,-12.21627335,21.556145714
12196,1624.1897313,25.298205508,-16.024621516,1623.906834,236.95359099,-25.298205508,16.024621516,235.00665221
12197,938.4711996,-1.9850782942,36.66389439,-937.74086015,273.32136473,1.9850782942,-36.66389439,-270.80305894
12198,55.140250569,41.942272504,21.290338202,28.388809579,90.216917659,-41.942272504,-21.290338202,76.841196687
12199,109.77689931,-42.962882568,11.218141416,-100.28570011,110.29580246,42.962882568,-11.218141416,-100.85344846
12200,113.5534568,-31.538325275,32.62653089,103.98625424,105.55510764,31.538325275,-32.62653089,95.187364019
12201,793.18904149,15.37071083,26.029272387,792.59887949,118.58147417,-15.37071083,-26.029272387,114.56742226
12202,666.64090986,23.815315451,-2.766621987,-666.19305704,55.533055351,-23.815315451,2.766621987,-49.86989863
12203,2995.6758838,-20.079381087,-3.6729918685,-2995.6026503,179.94167383,20.079381087,3.6729918685,-178.71833584
12204,40.978570622,-34.555509832,19.870808772,8.2595973993,40.199401534,34.555509832,-19.870808772,-2.2292560819
